* Measurement data measured by REW V5.19
* Source: Vector average
* Format: Vector average
* Dated: Feb 2, 2019 7:16:44 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 65.0 dB
* Note: Vector average of Feb 2 19:08:03, Feb 2 19:10:03, Feb 2 19:11:53, Feb 2 19:13:10, Feb 2 19:14:39, Feb 2 19:16:14
* Measurement: Vector average
* Smoothing: 1/12 octave
* Frequency Step: 0.36621097 Hz
* Start Frequency: 9.887695 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
6919.190 70.262 -134.926
6919.556 70.261 -136.250
6919.922 70.261 -137.574
6920.289 70.260 -138.898
6920.655 70.260 -140.219
6921.021 70.259 -141.543
6921.387 70.259 -142.871
6921.753 70.258 -144.195
6922.120 70.258 -145.520
6922.486 70.257 -146.844
6922.852 70.257 -148.172
6923.218 70.256 -149.500
6923.584 70.256 -150.824
6923.951 70.255 -152.152
6924.317 70.255 -153.480
6924.683 70.254 -154.809
6925.049 70.254 -156.137
6925.416 70.253 -157.465
6925.782 70.253 -158.793
6926.148 70.252 -160.125
6926.514 70.252 -161.453
6926.880 70.251 -162.785
6927.247 70.251 -164.113
6927.613 70.250 -165.445
6927.979 70.249 -166.777
6928.345 70.249 -168.109
6928.711 70.248 -169.441
6929.078 70.248 -170.773
6929.444 70.247 -172.105
6929.810 70.247 -173.438
6930.176 70.246 -174.773
6930.542 70.245 -176.105
6930.909 70.245 -177.441
6931.275 70.244 -178.777
6931.641 70.244 179.891
6932.007 70.243 178.555
6932.374 70.243 177.219
6932.740 70.242 175.883
6933.106 70.241 174.547
6933.472 70.241 173.207
6933.838 70.240 171.871
6934.205 70.240 170.535
6934.571 70.239 169.195
6934.937 70.238 167.859
6935.303 70.238 166.520
6935.669 70.237 165.180
6936.036 70.236 163.840
6936.402 70.236 162.500
6936.768 70.235 161.160
6937.134 70.235 159.820
6937.500 70.234 158.480
6937.867 70.233 157.141
6938.233 70.233 155.797
6938.599 70.232 154.457
6938.965 70.231 153.113
6939.332 70.231 151.773
6939.698 70.230 150.430
6940.064 70.229 149.086
6940.430 70.229 147.742
6940.796 70.228 146.398
6941.163 70.228 145.055
6941.529 70.227 143.711
6941.895 70.226 142.367
6942.261 70.226 141.020
6942.627 70.225 139.676
6942.994 70.224 138.328
6943.360 70.224 136.984
6943.726 70.223 135.637
6944.092 70.222 134.289
6944.458 70.221 132.945
6944.825 70.221 131.598
6945.191 70.220 130.250
6945.557 70.219 128.902
6945.923 70.219 127.551
6946.290 70.218 126.203
6946.656 70.217 124.855
6947.022 70.217 123.504
6947.388 70.216 122.156
6947.754 70.215 120.805
6948.121 70.215 119.457
6948.487 70.214 118.105
6948.853 70.213 116.754
6949.219 70.212 115.402
6949.585 70.212 114.051
6949.952 70.211 112.699
6950.318 70.210 111.348
6950.684 70.210 109.996
6951.050 70.209 108.645
6951.417 70.208 107.289
6951.783 70.207 105.938
6952.149 70.207 104.586
6952.515 70.206 103.230
6952.881 70.205 101.875
6953.248 70.204 100.523
6953.614 70.204 99.168
6953.980 70.203 97.812
6954.346 70.202 96.457
6954.712 70.201 95.102
6955.079 70.201 93.746
6955.445 70.200 92.391
6955.811 70.199 91.035
6956.177 70.198 89.676
6956.543 70.198 88.320
6956.910 70.197 86.965
6957.276 70.196 85.605
6957.642 70.195 84.246
6958.008 70.195 82.891
6958.375 70.194 81.531
6958.741 70.193 80.172
6959.107 70.192 78.816
6959.473 70.191 77.457
6959.839 70.191 76.098
6960.206 70.190 74.738
6960.572 70.189 73.375
6960.938 70.188 72.016
6961.304 70.188 70.656
6961.670 70.187 69.297
6962.037 70.186 67.934
6962.403 70.185 66.574
6962.769 70.184 65.211
6963.135 70.184 63.852
6963.501 70.183 62.488
6963.868 70.182 61.129
6964.234 70.181 59.766
6964.600 70.180 58.402
6964.966 70.180 57.039
6965.333 70.179 55.676
6965.699 70.178 54.312
6966.065 70.177 52.949
6966.431 70.176 51.586
6966.797 70.175 50.223
6967.164 70.175 48.859
6967.530 70.174 47.492
6967.896 70.173 46.129
6968.262 70.172 44.766
6968.628 70.171 43.398
6968.995 70.171 42.035
6969.361 70.170 40.668
6969.727 70.169 39.301
6970.093 70.168 37.938
6970.459 70.167 36.570
6970.826 70.166 35.203
6971.192 70.166 33.836
6971.558 70.165 32.469
6971.924 70.164 31.105
6972.291 70.163 29.738
6972.657 70.162 28.371
6973.023 70.161 27.000
6973.389 70.160 25.633
6973.755 70.160 24.266
6974.122 70.159 22.898
6974.488 70.158 21.531
6974.854 70.157 20.160
6975.220 70.156 18.793
6975.586 70.155 17.422
6975.953 70.154 16.055
6976.319 70.154 14.684
6976.685 70.153 13.316
6977.051 70.152 11.945
6977.417 70.151 10.574
6977.784 70.150 9.207
6978.150 70.149 7.836
6978.516 70.148 6.465
6978.882 70.147 5.094
6979.249 70.147 3.723
6979.615 70.146 2.352
6979.981 70.145 0.980
6980.347 70.144 -0.391
6980.713 70.143 -1.762
6981.080 70.142 -3.133
6981.446 70.141 -4.504
6981.812 70.140 -5.875
6982.178 70.140 -7.246
6982.544 70.139 -8.617
6982.911 70.138 -9.992
6983.277 70.137 -11.363
6983.643 70.136 -12.734
6984.009 70.135 -14.109
6984.375 70.134 -15.480
6984.742 70.133 -16.855
6985.108 70.132 -18.227
6985.474 70.131 -19.602
6985.840 70.131 -20.973
6986.207 70.130 -22.348
6986.573 70.129 -23.723
6986.939 70.128 -25.094
6987.305 70.127 -26.469
6987.671 70.126 -27.844
6988.038 70.125 -29.215
6988.404 70.124 -30.590
6988.770 70.123 -31.965
6989.136 70.122 -33.340
6989.502 70.121 -34.715
6989.869 70.121 -36.090
6990.235 70.120 -37.461
6990.601 70.119 -38.836
6990.967 70.118 -40.211
6991.333 70.117 -41.586
6991.700 70.116 -42.961
6992.066 70.115 -44.336
6992.432 70.114 -45.711
6992.798 70.113 -47.090
6993.165 70.112 -48.465
6993.531 70.111 -49.840
6993.897 70.110 -51.215
6994.263 70.109 -52.590
6994.629 70.109 -53.965
6994.996 70.108 -55.344
6995.362 70.107 -56.719
6995.728 70.106 -58.094
6996.094 70.105 -59.469
6996.460 70.104 -60.848
6996.827 70.103 -62.223
6997.193 70.102 -63.598
6997.559 70.101 -64.977
6997.925 70.100 -66.352
6998.292 70.099 -67.727
6998.658 70.098 -69.105
6999.024 70.097 -70.480
6999.390 70.096 -71.855
6999.756 70.095 -73.234
7000.123 70.095 -74.609
7000.489 70.094 -75.988
7000.855 70.093 -77.363
7001.221 70.092 -78.742
7001.587 70.091 -80.117
7001.954 70.090 -81.496
7002.320 70.089 -82.871
7002.686 70.088 -84.250
7003.052 70.087 -85.625
7003.418 70.086 -87.004
7003.785 70.085 -88.379
7004.151 70.084 -89.758
7004.517 70.083 -91.133
7004.883 70.082 -92.512
7005.250 70.081 -93.887
7005.616 70.080 -95.266
7005.982 70.079 -96.641
7006.348 70.078 -98.020
7006.714 70.077 -99.395
7007.081 70.076 -100.773
7007.447 70.076 -102.148
7007.813 70.075 -103.527
7008.179 70.074 -104.902
7008.545 70.073 -106.281
7008.912 70.072 -107.660
7009.278 70.071 -109.035
7009.644 70.070 -110.414
7010.010 70.069 -111.789
7010.376 70.068 -113.168
7010.743 70.067 -114.543
7011.109 70.066 -115.922
7011.475 70.065 -117.297
7011.841 70.064 -118.676
7012.208 70.063 -120.051
7012.574 70.062 -121.430
7012.940 70.061 -122.805
7013.306 70.060 -124.184
7013.672 70.059 -125.559
7014.039 70.058 -126.934
7014.405 70.057 -128.312
7014.771 70.056 -129.688
7015.137 70.055 -131.066
7015.503 70.054 -132.441
7015.870 70.053 -133.816
7016.236 70.052 -135.195
7016.602 70.051 -136.570
7016.968 70.051 -137.945
7017.334 70.050 -139.324
7017.701 70.049 -140.699
7018.067 70.048 -142.074
7018.433 70.047 -143.453
7018.799 70.046 -144.828
7019.166 70.045 -146.203
7019.532 70.044 -147.578
7019.898 70.043 -148.953
7020.264 70.042 -150.332
7020.630 70.041 -151.707
7020.997 70.040 -153.082
7021.363 70.039 -154.457
7021.729 70.038 -155.832
7022.095 70.037 -157.207
7022.461 70.036 -158.582
7022.828 70.035 -159.957
7023.194 70.034 -161.332
7023.560 70.033 -162.707
7023.926 70.032 -164.082
7024.292 70.031 -165.457
7024.659 70.030 -166.832
7025.025 70.029 -168.203
7025.391 70.028 -169.578
7025.757 70.027 -170.953
7026.124 70.026 -172.328
7026.490 70.025 -173.699
7026.856 70.024 -175.074
7027.222 70.023 -176.449
7027.588 70.022 -177.820
7027.955 70.021 -179.195
7028.321 70.020 179.434
7028.687 70.020 178.059
7029.053 70.019 176.688
7029.419 70.018 175.312
7029.786 70.017 173.941
7030.152 70.016 172.566
7030.518 70.015 171.195
7030.884 70.014 169.824
7031.250 70.013 168.449
7031.617 70.012 167.078
7031.983 70.011 165.707
7032.349 70.010 164.336
7032.715 70.009 162.965
7033.082 70.008 161.594
7033.448 70.007 160.223
7033.814 70.006 158.852
7034.180 70.005 157.480
7034.546 70.004 156.109
7034.913 70.003 154.738
7035.279 70.002 153.371
7035.645 70.001 152.000
7036.011 70.000 150.629
7036.377 69.999 149.258
7036.744 69.998 147.891
7037.110 69.997 146.520
7037.476 69.996 145.152
7037.842 69.995 143.781
7038.208 69.994 142.414
7038.575 69.993 141.047
7038.941 69.993 139.676
7039.307 69.992 138.309
7039.673 69.991 136.941
7040.040 69.990 135.574
7040.406 69.989 134.207
7040.772 69.988 132.840
7041.138 69.987 131.473
7041.504 69.986 130.105
7041.871 69.985 128.738
7042.237 69.984 127.371
7042.603 69.983 126.004
7042.969 69.982 124.641
7043.335 69.981 123.273
7043.702 69.980 121.910
7044.068 69.979 120.543
7044.434 69.978 119.180
7044.800 69.977 117.812
7045.167 69.976 116.449
7045.533 69.975 115.086
7045.899 69.974 113.719
7046.265 69.973 112.355
7046.631 69.972 110.992
7046.998 69.971 109.629
7047.364 69.971 108.266
7047.730 69.970 106.902
7048.096 69.969 105.543
7048.462 69.968 104.180
7048.829 69.967 102.816
7049.195 69.966 101.457
7049.561 69.965 100.094
7049.927 69.964 98.734
7050.293 69.963 97.371
7050.660 69.962 96.012
7051.026 69.961 94.652
7051.392 69.960 93.293
7051.758 69.959 91.930
7052.125 69.958 90.570
7052.491 69.957 89.211
7052.857 69.956 87.855
7053.223 69.955 86.496
7053.589 69.955 85.137
7053.956 69.954 83.777
7054.322 69.953 82.422
7054.688 69.952 81.062
7055.054 69.951 79.707
7055.420 69.950 78.348
7055.787 69.949 76.992
7056.153 69.948 75.637
7056.519 69.947 74.281
7056.885 69.946 72.926
7057.251 69.945 71.570
7057.618 69.944 70.215
7057.984 69.943 68.859
7058.350 69.942 67.504
7058.716 69.941 66.152
7059.083 69.941 64.797
7059.449 69.940 63.445
7059.815 69.939 62.090
7060.181 69.938 60.738
7060.547 69.937 59.387
7060.914 69.936 58.035
7061.280 69.935 56.684
7061.646 69.934 55.332
7062.012 69.933 53.980
7062.378 69.932 52.629
7062.745 69.931 51.281
7063.111 69.930 49.930
7063.477 69.930 48.578
7063.843 69.929 47.230
7064.209 69.928 45.883
7064.576 69.927 44.535
7064.942 69.926 43.184
7065.308 69.925 41.836
7065.674 69.924 40.488
7066.041 69.923 39.145
7066.407 69.922 37.797
7066.773 69.921 36.449
7067.139 69.921 35.105
7067.505 69.920 33.758
7067.872 69.919 32.414
7068.238 69.918 31.066
7068.604 69.917 29.723
7068.970 69.916 28.379
7069.336 69.915 27.035
7069.703 69.914 25.691
7070.069 69.913 24.348
7070.435 69.912 23.008
7070.801 69.912 21.664
7071.167 69.911 20.324
7071.534 69.910 18.980
7071.900 69.909 17.641
7072.266 69.908 16.301
7072.632 69.907 14.961
7072.999 69.906 13.621
7073.365 69.905 12.281
7073.731 69.904 10.941
7074.097 69.904 9.605
7074.463 69.903 8.266
7074.830 69.902 6.930
7075.196 69.901 5.590
7075.562 69.900 4.254
7075.928 69.899 2.918
7076.294 69.898 1.582
7076.661 69.897 0.246
7077.027 69.897 -1.090
7077.393 69.896 -2.426
7077.759 69.895 -3.758
7078.125 69.894 -5.094
7078.492 69.893 -6.426
7078.858 69.892 -7.758
7079.224 69.891 -9.090
7079.590 69.891 -10.422
7079.957 69.890 -11.754
7080.323 69.889 -13.086
7080.689 69.888 -14.418
7081.055 69.887 -15.746
7081.421 69.886 -17.078
7081.788 69.885 -18.406
7082.154 69.885 -19.734
7082.520 69.884 -21.062
7082.886 69.883 -22.391
7083.252 69.882 -23.719
7083.619 69.881 -25.047
7083.985 69.880 -26.375
7084.351 69.880 -27.699
7084.717 69.879 -29.023
7085.083 69.878 -30.352
7085.450 69.877 -31.676
7085.816 69.876 -33.000
7086.182 69.875 -34.324
7086.548 69.874 -35.648
7086.915 69.874 -36.969
7087.281 69.873 -38.293
7087.647 69.872 -39.613
7088.013 69.871 -40.938
7088.379 69.870 -42.258
7088.746 69.870 -43.578
7089.112 69.869 -44.898
7089.478 69.868 -46.219
7089.844 69.867 -47.535
7090.210 69.866 -48.855
7090.577 69.865 -50.172
7090.943 69.865 -51.488
7091.309 69.864 -52.809
7091.675 69.863 -54.125
7092.042 69.862 -55.441
7092.408 69.861 -56.754
7092.774 69.861 -58.070
7093.140 69.860 -59.387
7093.506 69.859 -60.699
7093.873 69.858 -62.012
7094.239 69.857 -63.324
7094.605 69.857 -64.637
7094.971 69.856 -65.949
7095.337 69.855 -67.262
7095.704 69.854 -68.574
7096.070 69.853 -69.883
7096.436 69.853 -71.191
7096.802 69.852 -72.504
7097.168 69.851 -73.812
7097.535 69.850 -75.121
7097.901 69.849 -76.426
7098.267 69.849 -77.734
7098.633 69.848 -79.043
7099.000 69.847 -80.348
7099.366 69.846 -81.652
7099.732 69.845 -82.957
7100.098 69.845 -84.262
7100.464 69.844 -85.566
7100.831 69.843 -86.871
7101.197 69.842 -88.176
7101.563 69.842 -89.477
7101.929 69.841 -90.777
7102.295 69.840 -92.082
7102.662 69.839 -93.383
7103.028 69.839 -94.680
7103.394 69.838 -95.980
7103.760 69.837 -97.281
7104.126 69.836 -98.578
7104.493 69.835 -99.879
7104.859 69.835 -101.176
7105.225 69.834 -102.473
7105.591 69.833 -103.770
7105.958 69.832 -105.062
7106.324 69.832 -106.359
7106.690 69.831 -107.656
7107.056 69.830 -108.949
7107.422 69.829 -110.242
7107.789 69.829 -111.535
7108.155 69.828 -112.828
7108.521 69.827 -114.121
7108.887 69.827 -115.410
7109.253 69.826 -116.703
7109.620 69.825 -117.992
7109.986 69.824 -119.281
7110.352 69.824 -120.570
7110.718 69.823 -121.859
7111.084 69.822 -123.148
7111.451 69.821 -124.438
7111.817 69.821 -125.723
7112.183 69.820 -127.008
7112.549 69.819 -128.293
7112.916 69.818 -129.578
7113.282 69.818 -130.863
7113.648 69.817 -132.148
7114.014 69.816 -133.430
7114.380 69.816 -134.715
7114.747 69.815 -135.996
7115.113 69.814 -137.277
7115.479 69.813 -138.559
7115.845 69.813 -139.840
7116.211 69.812 -141.117
7116.578 69.811 -142.398
7116.944 69.811 -143.676
7117.310 69.810 -144.953
7117.676 69.809 -146.230
7118.042 69.809 -147.508
7118.409 69.808 -148.785
7118.775 69.807 -150.062
7119.141 69.806 -151.336
7119.507 69.806 -152.609
7119.874 69.805 -153.883
7120.240 69.804 -155.156
7120.606 69.804 -156.430
7120.972 69.803 -157.703
7121.338 69.802 -158.973
7121.705 69.802 -160.246
7122.071 69.801 -161.516
7122.437 69.800 -162.785
7122.803 69.800 -164.055
7123.169 69.799 -165.320
7123.536 69.798 -166.590
7123.902 69.798 -167.855
7124.268 69.797 -169.125
7124.634 69.796 -170.391
7125.000 69.796 -171.656
7125.367 69.795 -172.918
7125.733 69.794 -174.184
7126.099 69.794 -175.445
7126.465 69.793 -176.711
7126.832 69.792 -177.973
7127.198 69.792 -179.234
7127.564 69.791 179.504
7127.930 69.790 178.246
7128.296 69.790 176.984
7128.663 69.789 175.727
7129.029 69.788 174.469
7129.395 69.788 173.211
7129.761 69.787 171.953
7130.127 69.786 170.695
7130.494 69.786 169.441
7130.860 69.785 168.184
7131.226 69.785 166.930
7131.592 69.784 165.676
7131.958 69.783 164.422
7132.325 69.783 163.168
7132.691 69.782 161.918
7133.057 69.781 160.664
7133.423 69.781 159.414
7133.790 69.780 158.164
7134.156 69.779 156.914
7134.522 69.779 155.664
7134.888 69.778 154.418
7135.254 69.778 153.168
7135.621 69.777 151.922
7135.987 69.776 150.676
7136.353 69.776 149.430
7136.719 69.775 148.184
7137.085 69.775 146.941
7137.452 69.774 145.695
7137.818 69.773 144.453
7138.184 69.773 143.211
7138.550 69.772 141.969
7138.917 69.772 140.727
7139.283 69.771 139.484
7139.649 69.770 138.246
7140.015 69.770 137.004
7140.381 69.769 135.766
7140.748 69.769 134.527
7141.114 69.768 133.289
7141.480 69.767 132.055
7141.846 69.767 130.816
7142.212 69.766 129.582
7142.579 69.766 128.348
7142.945 69.765 127.113
7143.311 69.764 125.879
7143.677 69.764 124.645
7144.043 69.763 123.414
7144.410 69.763 122.184
7144.776 69.762 120.949
7145.142 69.762 119.719
7145.508 69.761 118.492
7145.875 69.760 117.262
7146.241 69.760 116.031
7146.607 69.759 114.805
7146.973 69.759 113.578
7147.339 69.758 112.352
7147.706 69.758 111.125
7148.072 69.757 109.898
7148.438 69.756 108.676
7148.804 69.756 107.449
7149.170 69.755 106.227
7149.537 69.755 105.004
7149.903 69.754 103.781
7150.269 69.754 102.562
7150.635 69.753 101.340
7151.001 69.752 100.121
7151.368 69.752 98.902
7151.734 69.751 97.684
7152.100 69.751 96.465
7152.466 69.750 95.246
7152.833 69.750 94.031
7153.199 69.749 92.812
7153.565 69.749 91.598
7153.931 69.748 90.383
7154.297 69.748 89.168
7154.664 69.747 87.957
7155.030 69.747 86.742
7155.396 69.746 85.531
7155.762 69.745 84.320
7156.128 69.745 83.109
7156.495 69.744 81.898
7156.861 69.744 80.688
7157.227 69.743 79.480
7157.593 69.743 78.270
7157.959 69.742 77.062
7158.326 69.742 75.855
7158.692 69.741 74.648
7159.058 69.741 73.445
7159.424 69.740 72.238
7159.791 69.740 71.035
7160.157 69.739 69.832
7160.523 69.739 68.629
7160.889 69.738 67.426
7161.255 69.738 66.223
7161.622 69.737 65.023
7161.988 69.737 63.820
7162.354 69.736 62.621
7162.720 69.736 61.422
7163.086 69.735 60.223
7163.453 69.735 59.027
7163.819 69.734 57.828
7164.185 69.734 56.633
7164.551 69.733 55.438
7164.917 69.733 54.242
7165.284 69.732 53.047
7165.650 69.732 51.852
7166.016 69.731 50.660
7166.382 69.731 49.465
7166.749 69.730 48.273
7167.115 69.730 47.082
7167.481 69.729 45.891
7167.847 69.729 44.703
7168.213 69.728 43.512
7168.580 69.728 42.324
7168.946 69.727 41.137
7169.312 69.727 39.949
7169.678 69.726 38.762
7170.044 69.726 37.574
7170.411 69.725 36.387
7170.777 69.725 35.203
7171.143 69.724 34.020
7171.509 69.724 32.836
7171.875 69.723 31.652
7172.242 69.723 30.469
7172.608 69.723 29.289
7172.974 69.722 28.105
7173.340 69.722 26.926
7173.707 69.721 25.746
7174.073 69.721 24.566
7174.439 69.720 23.391
7174.805 69.720 22.211
7175.171 69.719 21.035
7175.538 69.719 19.855
7175.904 69.718 18.680
7176.270 69.718 17.504
7176.636 69.717 16.332
7177.002 69.717 15.156
7177.369 69.717 13.984
7177.735 69.716 12.809
7178.101 69.716 11.637
7178.467 69.715 10.465
7178.833 69.715 9.297
7179.200 69.714 8.125
7179.566 69.714 6.957
7179.932 69.713 5.785
7180.298 69.713 4.617
7180.665 69.713 3.449
7181.031 69.712 2.281
7181.397 69.712 1.117
7181.763 69.711 -0.051
7182.129 69.711 -1.215
7182.496 69.710 -2.379
7182.862 69.710 -3.543
7183.228 69.709 -4.707
7183.594 69.709 -5.871
7183.960 69.709 -7.031
7184.327 69.708 -8.195
7184.693 69.708 -9.355
7185.059 69.707 -10.516
7185.425 69.707 -11.676
7185.792 69.706 -12.832
7186.158 69.706 -13.992
7186.524 69.706 -15.148
7186.890 69.705 -16.309
7187.256 69.705 -17.465
7187.623 69.704 -18.621
7187.989 69.704 -19.773
7188.355 69.703 -20.930
7188.721 69.703 -22.086
7189.087 69.703 -23.238
7189.454 69.702 -24.391
7189.820 69.702 -25.543
7190.186 69.701 -26.695
7190.552 69.701 -27.848
7190.918 69.701 -28.996
7191.285 69.700 -30.145
7191.651 69.700 -31.297
7192.017 69.699 -32.445
7192.383 69.699 -33.594
7192.750 69.698 -34.738
7193.116 69.698 -35.887
7193.482 69.698 -37.035
7193.848 69.697 -38.180
7194.214 69.697 -39.324
7194.581 69.696 -40.469
7194.947 69.696 -41.613
7195.313 69.696 -42.758
7195.679 69.695 -43.898
7196.045 69.695 -45.039
7196.412 69.694 -46.184
7196.778 69.694 -47.324
7197.144 69.694 -48.465
7197.510 69.693 -49.605
7197.876 69.693 -50.742
7198.243 69.692 -51.883
7198.609 69.692 -53.020
7198.975 69.692 -54.156
7199.341 69.691 -55.293
7199.708 69.691 -56.430
7200.074 69.690 -57.566
7200.440 69.690 -58.703
7200.806 69.690 -59.836
7201.172 69.689 -60.969
7201.539 69.689 -62.105
7201.905 69.689 -63.238
7202.271 69.688 -64.367
7202.637 69.688 -65.500
7203.003 69.687 -66.633
7203.370 69.687 -67.762
7203.736 69.687 -68.895
7204.102 69.686 -70.023
7204.468 69.686 -71.152
7204.834 69.685 -72.281
7205.201 69.685 -73.406
7205.567 69.685 -74.535
7205.933 69.684 -75.660
7206.299 69.684 -76.789
7206.666 69.684 -77.914
7207.032 69.683 -79.039
7207.398 69.683 -80.164
7207.764 69.682 -81.285
7208.130 69.682 -82.410
7208.497 69.682 -83.531
7208.863 69.681 -84.656
7209.229 69.681 -85.777
