* Measurement data measured by REW V5.19
* Source: Vector average
* Format: Vector average
* Dated: Feb 2, 2019 7:27:44 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 65.0 dB
* Note: Vector average of Feb 2 19:20:37, Feb 2 19:21:44, Feb 2 19:23:07, Feb 2 19:24:30, Feb 2 19:25:49, Feb 2 19:27:21
* Measurement: Vector average
* Smoothing: 1/12 octave
* Frequency Step: 0.36621097 Hz
* Start Frequency: 9.887695 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
390.381 71.027 -60.207
390.747 71.066 -62.880
391.113 71.105 -65.519
391.480 71.144 -68.123
391.846 71.182 -70.694
392.212 71.221 -73.231
392.578 71.259 -75.736
392.944 71.297 -78.209
393.311 71.334 -80.650
393.677 71.371 -83.062
394.043 71.407 -85.442
394.409 71.443 -87.794
394.775 71.478 -90.117
395.142 71.513 -92.412
395.508 71.547 -94.680
395.874 71.580 -96.921
396.240 71.612 -99.136
396.606 71.644 -101.325
396.973 71.675 -103.490
397.339 71.704 -105.631
397.705 71.733 -107.748
398.071 71.761 -109.842
398.438 71.788 -111.914
398.804 71.813 -113.964
399.170 71.837 -115.993
399.536 71.861 -118.001
399.902 71.883 -119.988
400.269 71.903 -121.956
400.635 71.922 -123.904
401.001 71.940 -125.833
401.367 71.957 -127.743
401.733 71.972 -129.635
402.100 71.985 -131.508
402.466 71.997 -133.363
402.832 72.008 -135.200
403.198 72.017 -137.020
403.564 72.024 -138.822
403.931 72.030 -140.606
404.297 72.034 -142.374
404.663 72.036 -144.123
405.029 72.037 -145.855
405.396 72.036 -147.570
405.762 72.033 -149.267
406.128 72.029 -150.946
406.494 72.023 -152.608
406.860 72.015 -154.251
407.227 72.006 -155.877
407.593 71.995 -157.485
407.959 71.982 -159.075
408.325 71.968 -160.646
408.691 71.952 -162.199
409.058 71.934 -163.733
409.424 71.915 -165.249
409.790 71.894 -166.746
410.156 71.872 -168.224
410.522 71.848 -169.682
410.889 71.823 -171.122
411.255 71.797 -172.542
411.621 71.769 -173.944
411.987 71.740 -175.326
412.354 71.710 -176.688
412.720 71.678 -178.032
413.086 71.646 -179.356
413.452 71.612 179.338
413.818 71.577 178.052
414.185 71.541 176.784
414.551 71.505 175.536
414.917 71.467 174.305
415.283 71.429 173.094
415.649 71.389 171.900
416.016 71.350 170.724
416.382 71.309 169.566
416.748 71.268 168.426
417.114 71.226 167.302
417.480 71.184 166.196
417.847 71.141 165.107
418.213 71.098 164.034
418.579 71.055 162.977
418.945 71.011 161.935
419.312 70.967 160.910
419.678 70.923 159.899
420.044 70.879 158.904
420.410 70.834 157.923
420.776 70.789 156.957
421.143 70.744 156.006
421.509 70.699 155.068
421.875 70.654 154.144
422.241 70.609 153.234
422.607 70.564 152.337
422.974 70.518 151.454
423.340 70.473 150.584
423.706 70.428 149.728
424.072 70.382 148.884
424.439 70.337 148.053
424.805 70.292 147.236
425.171 70.246 146.432
425.537 70.201 145.641
425.903 70.155 144.863
426.270 70.110 144.099
426.636 70.064 143.348
427.002 70.018 142.611
427.368 69.972 141.887
427.734 69.926 141.178
428.101 69.880 140.482
428.467 69.834 139.802
428.833 69.788 139.136
429.199 69.742 138.485
429.565 69.695 137.849
429.932 69.648 137.229
430.298 69.601 136.625
430.664 69.554 136.037
431.030 69.507 135.466
431.397 69.460 134.912
431.763 69.412 134.375
432.129 69.365 133.856
432.495 69.317 133.355
432.861 69.269 132.873
433.228 69.221 132.409
433.594 69.173 131.964
433.960 69.124 131.539
434.326 69.076 131.134
434.692 69.028 130.748
435.059 68.979 130.383
435.425 68.931 130.039
435.791 68.883 129.716
436.157 68.835 129.414
436.523 68.787 129.133
436.890 68.740 128.874
437.256 68.693 128.636
437.622 68.646 128.421
437.988 68.600 128.228
438.355 68.554 128.057
438.721 68.509 127.908
439.087 68.464 127.781
439.453 68.421 127.677
439.819 68.378 127.595
440.186 68.336 127.535
440.552 68.295 127.498
440.918 68.255 127.482
441.284 68.217 127.488
441.650 68.180 127.515
442.017 68.144 127.564
442.383 68.110 127.634
442.749 68.078 127.724
443.115 68.047 127.835
443.481 68.018 127.966
443.848 67.991 128.117
444.214 67.966 128.286
444.580 67.944 128.474
444.946 67.923 128.680
445.313 67.905 128.903
445.679 67.889 129.144
446.045 67.876 129.400
446.411 67.865 129.672
446.777 67.857 129.958
447.144 67.851 130.259
447.510 67.848 130.573
447.876 67.848 130.899
448.242 67.850 131.237
448.608 67.856 131.585
448.975 67.864 131.943
449.341 67.875 132.311
449.707 67.888 132.686
450.073 67.905 133.068
450.439 67.924 133.456
450.806 67.946 133.849
451.172 67.970 134.247
451.538 67.997 134.647
451.904 68.027 135.049
452.271 68.059 135.453
452.637 68.094 135.856
453.003 68.130 136.259
453.369 68.169 136.660
453.735 68.211 137.057
454.102 68.254 137.451
454.468 68.299 137.840
454.834 68.346 138.223
455.200 68.395 138.598
455.566 68.445 138.967
455.933 68.497 139.326
456.299 68.550 139.676
456.665 68.604 140.015
457.031 68.659 140.344
457.397 68.716 140.660
457.764 68.773 140.963
458.130 68.832 141.253
458.496 68.891 141.529
458.862 68.950 141.790
459.229 69.010 142.035
459.595 69.070 142.265
459.961 69.131 142.478
460.327 69.192 142.674
460.693 69.253 142.852
461.060 69.314 143.013
461.426 69.375 143.156
461.792 69.435 143.280
462.158 69.496 143.386
462.524 69.556 143.473
462.891 69.615 143.541
463.257 69.675 143.590
463.623 69.734 143.620
463.989 69.792 143.630
464.355 69.849 143.622
464.722 69.906 143.594
465.088 69.963 143.548
465.454 70.018 143.483
465.820 70.073 143.399
466.187 70.127 143.297
466.553 70.180 143.177
466.919 70.232 143.039
467.285 70.283 142.884
467.651 70.334 142.712
468.018 70.383 142.523
468.384 70.432 142.317
468.750 70.479 142.096
469.116 70.526 141.859
469.482 70.571 141.607
469.849 70.616 141.341
470.215 70.660 141.061
470.581 70.702 140.768
470.947 70.744 140.461
471.314 70.785 140.142
471.680 70.824 139.811
472.046 70.863 139.469
472.412 70.901 139.115
472.778 70.938 138.752
473.145 70.974 138.379
473.511 71.009 137.996
473.877 71.043 137.605
474.243 71.077 137.205
474.609 71.109 136.798
474.976 71.141 136.384
475.342 71.172 135.963
475.708 71.202 135.535
476.074 71.231 135.102
476.440 71.260 134.663
476.807 71.288 134.219
477.173 71.315 133.771
477.539 71.342 133.319
477.905 71.368 132.862
478.272 71.393 132.402
478.638 71.418 131.939
479.004 71.442 131.473
479.370 71.466 131.004
479.736 71.490 130.533
480.103 71.512 130.060
480.469 71.535 129.585
480.835 71.557 129.108
481.201 71.578 128.629
481.567 71.599 128.149
481.934 71.620 127.668
482.300 71.641 127.186
482.666 71.661 126.702
483.032 71.680 126.217
483.398 71.700 125.731
483.765 71.719 125.244
484.131 71.738 124.756
484.497 71.756 124.267
484.863 71.775 123.777
485.230 71.793 123.285
485.596 71.810 122.793
485.962 71.828 122.299
486.328 71.845 121.804
486.694 71.862 121.307
487.061 71.878 120.809
487.427 71.894 120.309
487.793 71.910 119.807
488.159 71.926 119.303
488.525 71.941 118.797
488.892 71.956 118.289
489.258 71.971 117.778
489.624 71.985 117.265
489.990 71.999 116.749
490.356 72.012 116.229
490.723 72.025 115.707
491.089 72.037 115.181
491.455 72.049 114.651
491.821 72.061 114.118
492.188 72.072 113.581
492.554 72.082 113.040
492.920 72.092 112.494
493.286 72.101 111.944
493.652 72.110 111.389
494.019 72.118 110.829
494.385 72.125 110.264
494.751 72.131 109.693
495.117 72.137 109.117
495.483 72.142 108.536
495.850 72.147 107.948
496.216 72.150 107.354
496.582 72.153 106.753
496.948 72.155 106.146
497.314 72.156 105.533
497.681 72.156 104.912
498.047 72.156 104.284
498.413 72.154 103.648
498.779 72.152 103.004
499.146 72.149 102.353
499.512 72.144 101.693
499.878 72.139 101.025
500.244 72.133 100.347
500.610 72.126 99.661
500.977 72.118 98.965
501.343 72.109 98.259
501.709 72.099 97.543
502.075 72.089 96.817
502.441 72.077 96.080
502.808 72.064 95.332
503.174 72.051 94.572
503.540 72.036 93.800
503.906 72.021 93.015
504.272 72.005 92.218
504.639 71.988 91.407
505.005 71.970 90.582
505.371 71.951 89.743
505.737 71.932 88.888
506.104 71.912 88.019
506.470 71.891 87.133
506.836 71.869 86.230
507.202 71.847 85.310
507.568 71.824 84.371
507.935 71.800 83.415
508.301 71.776 82.438
508.667 71.751 81.442
509.033 71.726 80.425
509.399 71.701 79.386
509.766 71.675 78.326
510.132 71.648 77.242
510.498 71.622 76.135
510.864 71.595 75.003
511.230 71.568 73.845
511.597 71.540 72.662
511.963 71.513 71.452
512.329 71.485 70.214
512.695 71.458 68.948
513.062 71.431 67.652
513.428 71.403 66.326
513.794 71.376 64.969
514.160 71.349 63.581
514.526 71.322 62.160
514.893 71.296 60.707
515.259 71.270 59.219
515.625 71.244 57.697
515.991 71.219 56.140
516.357 71.194 54.546
516.724 71.170 52.916
517.090 71.147 51.249
517.456 71.124 49.544
517.822 71.102 47.801
518.188 71.081 46.019
518.555 71.061 44.198
518.921 71.041 42.337
519.287 71.022 40.436
519.653 71.005 38.494
520.020 70.988 36.511
520.386 70.973 34.488
520.752 70.958 32.423
521.118 70.945 30.317
521.484 70.933 28.169
521.851 70.922 25.980
522.217 70.912 23.750
522.583 70.903 21.478
522.949 70.896 19.165
523.315 70.890 16.811
523.682 70.885 14.416
524.048 70.882 11.980
524.414 70.880 9.505
524.780 70.879 6.990
525.147 70.879 4.436
525.513 70.881 1.844
525.879 70.885 -0.786
526.245 70.889 -3.453
526.611 70.895 -6.156
526.978 70.902 -8.895
527.344 70.911 -11.668
527.710 70.921 -14.475
528.076 70.932 -17.314
528.442 70.945 -20.185
528.809 70.958 -23.085
529.175 70.973 -26.015
529.541 70.989 -28.972
529.907 71.007 -31.956
530.273 71.025 -34.965
530.640 71.045 -37.998
531.006 71.066 -41.052
531.372 71.088 -44.128
531.738 71.110 -47.222
532.105 71.134 -50.334
532.471 71.159 -53.463
532.837 71.185 -56.605
533.203 71.212 -59.761
533.569 71.239 -62.927
533.936 71.268 -66.104
534.302 71.297 -69.287
534.668 71.327 -72.477
535.034 71.357 -75.671
535.400 71.389 -78.868
535.767 71.420 -82.066
536.133 71.453 -85.263
536.499 71.486 -88.457
536.865 71.520 -91.648
537.232 71.554 -94.833
537.598 71.588 -98.010
537.964 71.623 -101.178
538.330 71.658 -104.335
538.696 71.694 -107.481
539.063 71.730 -110.613
539.429 71.766 -113.729
539.795 71.802 -116.829
540.161 71.839 -119.911
540.527 71.876 -122.973
540.894 71.912 -126.014
541.260 71.949 -129.034
541.626 71.986 -132.030
541.992 72.023 -135.002
542.358 72.060 -137.948
542.725 72.097 -140.867
543.091 72.134 -143.759
543.457 72.171 -146.622
543.823 72.207 -149.456
544.190 72.244 -152.258
544.556 72.280 -155.030
544.922 72.316 -157.770
545.288 72.352 -160.476
545.654 72.388 -163.149
546.021 72.423 -165.789
546.387 72.458 -168.394
546.753 72.492 -170.963
547.119 72.527 -173.497
547.485 72.561 -175.995
547.852 72.594 -178.458
548.218 72.627 179.117
548.584 72.659 176.729
548.950 72.692 174.377
549.316 72.723 172.062
549.683 72.754 169.785
550.049 72.784 167.545
550.415 72.814 165.343
550.781 72.844 163.178
551.148 72.872 161.050
551.514 72.900 158.960
551.880 72.928 156.906
552.246 72.954 154.890
552.612 72.980 152.911
552.979 73.006 150.969
553.345 73.030 149.063
553.711 73.054 147.194
554.077 73.077 145.360
554.443 73.099 143.562
554.810 73.121 141.800
555.176 73.141 140.073
555.542 73.161 138.382
555.908 73.180 136.724
556.274 73.198 135.101
556.641 73.216 133.512
557.007 73.232 131.957
557.373 73.248 130.434
557.739 73.262 128.945
558.106 73.276 127.488
558.472 73.289 126.063
558.838 73.301 124.670
559.204 73.312 123.308
559.570 73.322 121.977
559.937 73.331 120.677
560.303 73.339 119.407
560.669 73.346 118.166
561.035 73.352 116.955
561.401 73.357 115.773
561.768 73.362 114.620
562.134 73.365 113.495
562.500 73.367 112.398
562.866 73.369 111.329
563.232 73.369 110.287
563.599 73.369 109.271
563.965 73.367 108.282
564.331 73.365 107.320
564.697 73.362 106.382
565.064 73.358 105.471
565.430 73.352 104.584
565.796 73.346 103.722
566.162 73.340 102.884
566.528 73.332 102.070
566.895 73.323 101.280
567.261 73.314 100.513
567.627 73.304 99.769
567.993 73.293 99.048
568.359 73.281 98.348
568.726 73.269 97.671
569.092 73.255 97.015
569.458 73.242 96.381
569.824 73.227 95.767
570.190 73.212 95.174
570.557 73.196 94.600
570.923 73.180 94.047
571.289 73.163 93.513
571.655 73.145 92.998
572.022 73.127 92.502
572.388 73.109 92.024
572.754 73.090 91.564
573.120 73.071 91.121
573.486 73.051 90.696
573.853 73.031 90.287
574.219 73.011 89.895
574.585 72.991 89.519
574.951 72.970 89.159
575.317 72.949 88.813
575.684 72.928 88.483
576.050 72.907 88.167
576.416 72.886 87.865
576.782 72.865 87.576
577.148 72.844 87.301
577.515 72.823 87.039
577.881 72.803 86.788
578.247 72.782 86.550
578.613 72.762 86.323
578.980 72.742 86.107
579.346 72.722 85.902
579.712 72.702 85.707
580.078 72.683 85.521
580.444 72.664 85.345
580.811 72.646 85.178
581.177 72.628 85.020
581.543 72.611 84.869
581.909 72.594 84.725
582.275 72.577 84.589
582.642 72.562 84.460
583.008 72.547 84.337
583.374 72.532 84.220
583.740 72.518 84.108
584.107 72.505 84.001
584.473 72.493 83.899
584.839 72.481 83.801
585.205 72.470 83.707
585.571 72.460 83.616
585.938 72.450 83.528
586.304 72.441 83.443
586.670 72.433 83.360
587.036 72.426 83.280
587.402 72.420 83.200
587.769 72.414 83.122
588.135 72.409 83.044
588.501 72.405 82.968
588.867 72.402 82.891
589.233 72.399 82.814
589.600 72.397 82.737
589.966 72.396 82.658
590.332 72.396 82.579
590.698 72.396 82.499
591.065 72.397 82.417
591.431 72.399 82.333
591.797 72.401 82.247
592.163 72.404 82.159
592.529 72.407 82.068
592.896 72.412 81.974
593.262 72.416 81.878
593.628 72.422 81.778
593.994 72.427 81.676
594.360 72.434 81.569
594.727 72.440 81.459
595.093 72.448 81.345
595.459 72.455 81.228
595.825 72.463 81.106
596.191 72.472 80.980
596.558 72.480 80.850
596.924 72.489 80.716
597.290 72.498 80.577
597.656 72.508 80.434
598.023 72.517 80.286
598.389 72.527 80.134
598.755 72.537 79.977
599.121 72.547 79.816
599.487 72.558 79.649
599.854 72.568 79.479
600.220 72.578 79.303
600.586 72.589 79.124
600.952 72.599 78.939
601.318 72.609 78.750
601.685 72.620 78.557
602.051 72.630 78.358
602.417 72.640 78.156
602.783 72.650 77.949
603.149 72.660 77.738
603.516 72.670 77.522
603.882 72.679 77.303
604.248 72.689 77.079
604.614 72.698 76.851
604.981 72.707 76.620
605.347 72.716 76.384
605.713 72.724 76.145
606.079 72.733 75.902
606.445 72.741 75.656
606.812 72.748 75.406
607.178 72.756 75.153
607.544 72.763 74.897
607.910 72.770 74.638
608.276 72.776 74.375
608.643 72.783 74.110
609.009 72.788 73.843
609.375 72.794 73.572
609.741 72.799 73.299
610.107 72.804 73.023
610.474 72.809 72.746
610.840 72.813 72.466
611.206 72.817 72.184
611.572 72.820 71.900
611.939 72.823 71.615
612.305 72.826 71.328
612.671 72.828 71.039
613.037 72.830 70.749
613.403 72.832 70.457
613.770 72.833 70.164
614.136 72.834 69.870
614.502 72.835 69.575
614.868 72.835 69.279
615.234 72.835 68.982
615.601 72.834 68.684
615.967 72.833 68.386
616.333 72.832 68.087
616.699 72.831 67.788
617.065 72.829 67.488
617.432 72.826 67.188
617.798 72.824 66.888
618.164 72.821 66.588
618.530 72.818 66.288
618.897 72.814 65.988
619.263 72.810 65.688
619.629 72.806 65.388
619.995 72.801 65.089
620.361 72.797 64.790
620.728 72.791 64.491
621.094 72.786 64.193
621.460 72.780 63.895
621.826 72.774 63.598
622.192 72.768 63.302
622.559 72.761 63.006
622.925 72.754 62.711
623.291 72.747 62.417
623.657 72.739 62.125
624.023 72.731 61.833
624.390 72.723 61.542
624.756 72.715 61.252
625.122 72.706 60.963
625.488 72.697 60.676
625.855 72.688 60.390
626.221 72.678 60.105
626.587 72.669 59.822
626.953 72.659 59.540
627.319 72.648 59.259
627.686 72.638 58.980
628.052 72.627 58.702
628.418 72.616 58.426
628.784 72.605 58.151
629.150 72.593 57.878
629.517 72.582 57.607
629.883 72.570 57.338
630.249 72.558 57.070
630.615 72.545 56.804
630.982 72.533 56.540
631.348 72.520 56.277
631.714 72.507 56.017
632.080 72.493 55.758
632.446 72.480 55.501
632.813 72.466 55.246
633.179 72.452 54.992
633.545 72.438 54.741
633.911 72.424 54.492
634.277 72.410 54.244
634.644 72.395 53.998
635.010 72.380 53.754
635.376 72.365 53.512
635.742 72.350 53.272
636.108 72.335 53.034
636.475 72.320 52.798
636.841 72.304 52.563
637.207 72.288 52.330
637.573 72.272 52.099
637.940 72.256 51.870
638.306 72.240 51.642
638.672 72.224 51.416
639.038 72.208 51.191
639.404 72.191 50.968
639.771 72.175 50.747
640.137 72.158 50.526
640.503 72.142 50.308
640.869 72.125 50.090
641.235 72.108 49.874
641.602 72.091 49.658
641.968 72.074 49.444
642.334 72.057 49.231
642.700 72.040 49.019
643.066 72.023 48.807
643.433 72.005 48.596
643.799 71.988 48.386
644.165 71.971 48.177
644.531 71.954 47.967
644.898 71.936 47.759
645.264 71.919 47.550
645.630 71.902 47.341
645.996 71.885 47.133
646.362 71.867 46.924
646.729 71.850 46.715
647.095 71.833 46.506
647.461 71.816 46.296
647.827 71.798 46.085
648.193 71.781 45.875
648.560 71.764 45.663
648.926 71.747 45.450
649.292 71.730 45.236
649.658 71.713 45.022
650.024 71.696 44.806
650.391 71.679 44.588
650.757 71.662 44.369
651.123 71.645 44.149
651.489 71.628 43.927
651.856 71.611 43.703
652.222 71.594 43.478
652.588 71.577 43.250
652.954 71.560 43.020
653.320 71.544 42.789
653.687 71.527 42.554
654.053 71.510 42.318
654.419 71.493 42.080
654.785 71.477 41.838
655.151 71.460 41.595
655.518 71.443 41.348
655.884 71.426 41.099
656.250 71.410 40.848
656.616 71.393 40.593
656.982 71.376 40.336
657.349 71.359 40.076
657.715 71.342 39.813
658.081 71.325 39.547
658.447 71.308 39.278
658.814 71.291 39.006
659.180 71.274 38.731
659.546 71.257 38.453
659.912 71.240 38.172
660.278 71.222 37.888
660.645 71.205 37.601
661.011 71.187 37.311
661.377 71.169 37.018
661.743 71.151 36.721
662.109 71.133 36.422
662.476 71.115 36.120
662.842 71.097 35.815
663.208 71.078 35.506
663.574 71.059 35.195
663.940 71.040 34.881
664.307 71.021 34.564
664.673 71.002 34.245
665.039 70.982 33.922
665.405 70.962 33.597
665.772 70.942 33.269
666.138 70.922 32.938
666.504 70.901 32.605
666.870 70.880 32.269
667.236 70.859 31.931
667.603 70.838 31.590
667.969 70.816 31.247
668.335 70.794 30.901
668.701 70.772 30.553
669.067 70.749 30.203
669.434 70.726 29.851
669.800 70.703 29.496
670.166 70.680 29.139
670.532 70.656 28.781
670.898 70.631 28.419
671.265 70.607 28.057
671.631 70.582 27.692
671.997 70.557 27.325
672.363 70.531 26.956
672.730 70.505 26.585
673.096 70.478 26.212
673.462 70.452 25.838
673.828 70.425 25.462
674.194 70.397 25.083
674.561 70.369 24.703
674.927 70.341 24.322
675.293 70.312 23.938
675.659 70.284 23.552
676.025 70.254 23.165
676.392 70.224 22.775
676.758 70.194 22.384
677.124 70.164 21.991
677.490 70.133 21.595
677.857 70.102 21.198
678.223 70.071 20.799
678.589 70.039 20.397
678.955 70.007 19.993
679.321 69.974 19.587
679.688 69.941 19.179
680.054 69.908 18.768
680.420 69.874 18.354
680.786 69.840 17.938
681.152 69.806 17.519
681.519 69.772 17.097
681.885 69.737 16.672
682.251 69.702 16.244
682.617 69.667 15.812
682.983 69.631 15.377
683.350 69.595 14.939
683.716 69.559 14.497
684.082 69.523 14.051
684.448 69.486 13.601
684.815 69.449 13.146
685.181 69.412 12.687
685.547 69.375 12.224
685.913 69.337 11.756
686.279 69.299 11.283
686.646 69.262 10.805
687.012 69.224 10.321
687.378 69.185 9.832
687.744 69.147 9.337
688.110 69.109 8.836
688.477 69.070 8.329
688.843 69.031 7.815
689.209 68.993 7.295
689.575 68.954 6.768
689.941 68.915 6.234
690.308 68.876 5.693
690.674 68.837 5.144
691.040 68.797 4.587
691.406 68.758 4.023
691.773 68.719 3.450
692.139 68.680 2.868
692.505 68.641 2.279
692.871 68.602 1.680
693.237 68.563 1.072
693.604 68.523 0.454
693.970 68.484 -0.173
694.336 68.445 -0.809
694.702 68.407 -1.456
695.068 68.368 -2.113
695.435 68.329 -2.780
695.801 68.290 -3.458
696.167 68.252 -4.147
696.533 68.213 -4.847
696.899 68.175 -5.558
697.266 68.137 -6.281
697.632 68.099 -7.015
697.998 68.061 -7.761
698.364 68.023 -8.520
698.731 67.986 -9.290
699.097 67.949 -10.073
699.463 67.911 -10.868
699.829 67.875 -11.676
700.195 67.838 -12.497
700.562 67.801 -13.331
700.928 67.765 -14.178
701.294 67.729 -15.039
701.660 67.693 -15.913
702.026 67.658 -16.800
702.393 67.622 -17.701
702.759 67.587 -18.616
703.125 67.552 -19.545
703.491 67.518 -20.488
703.857 67.484 -21.445
704.224 67.450 -22.416
704.590 67.416 -23.402
704.956 67.383 -24.402
